gene_id	gene_symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
ENSG00000141314.13	RHBDL3	489.35248193685646	-1.5049641522215755	0.22000571741361039	3.44018695475636e-13	6.0020941799634216e-9
ENSG00000251095.8	ENSG00000251095	165.01061833125115	1.4185863843986652	0.23922791389044074	1.3039052056353537e-10	1.1374617061360008e-6
ENSG00000148677.7	ANKRD1	152.4603190678546	2.2485876629523056	0.4761313490928999	2.0270739805112287e-8	1.178878657932647e-4
ENSG00000109193.12	SULT1E1	90.18013866937075	3.8166894139135326	0.9103922770407648	3.670079106086916e-8	1.6007967540974605e-4
ENSG00000290596.1	ENSG00000290596	58.284681883598545	2.0623989605302815	0.45509383950969184	1.6727402183105885e-7	5.681375580836737e-4
ENSG00000242268.3	LINC02082	34.978346987379055	-1.8419458594353373	0.40848729087560254	1.953817474925226e-7	5.681375580836737e-4
ENSG00000130303.14	BST2	504.6089949913038	2.3136241626309353	0.5285392751584366	3.2577171890807413e-7	6.3152657553213e-4
ENSG00000128342.5	LIF	155.39897155326065	1.783372893898878	0.40985899148705385	2.997128704662932e-7	6.3152657553213e-4
ENSG00000198865.10	CCDC152	249.40278238330467	2.254779862193525	0.5495427037019468	4.860172630909537e-7	7.708675626498063e-4
ENSG00000135824.13	RGS8	2832.508601136275	-1.0514804811657845	0.2407414014583759	5.319491526858068e-7	7.734097389091061e-4
ENSG00000069011.16	PITX1	69.96456103180861	2.505015612748062	0.6182870195242594	1.958002837416068e-6	0.00244009110745701
ENSG00000089280.19	FUS	1049.9106863249847	-1.3467360365472343	0.3451233046995907	2.752290593784172e-6	0.0030012008743595282
ENSG00000170745.12	KCNS3	769.2756739624962	1.178351965250532	0.30515172448308864	4.540004122855609e-6	0.004400525107303434
ENSG00000170561.13	IRX2	649.0896992088327	-1.0770552057521217	0.2877555270500022	6.411028858091373e-6	0.00559266102435601
ENSG00000126803.10	HSPA2	169.74003758868415	2.194027264924278	0.618359502659022	1.081579719183773e-5	0.007257815907922803
ENSG00000104953.20	TLE6	141.15020758456723	1.3602090333740993	0.37731005250967947	1.1875085256799686e-5	0.007673504165754968
ENSG00000170549.4	IRX1	227.60765079038535	-1.0799796458263862	0.3049425450000895	1.4149841698065193e-5	0.007963622196972367
ENSG00000008196.13	TFAP2B	249.13256909219106	-1.9524084233704186	0.5966886212604419	1.5001998623581045e-5	0.008179370937050578
ENSG00000145247.12	OCIAD2	964.6328991492629	1.0305720121135218	0.3036064015297043	1.69705069300694e-5	0.00852933606768335
ENSG00000099860.9	GADD45B	487.41369637698574	1.260121872951862	0.3808658782170626	1.711049248403263e-5	0.00852933606768335
ENSG00000125968.9	ID1	3792.8161647558964	1.18991109799133	0.33810421135154056	1.698035510480192e-5	0.00852933606768335
ENSG00000159176.14	CSRP1	1130.54920050331	2.2753051530514727	0.8613542710400096	1.8530647357567115e-5	0.008980672345763153
ENSG00000196263.8	ZNF471	585.04191738547	-1.5912086469989462	0.52741326791570875	1.9306240157719267e-5	0.009103674919776433
ENSG00000186212.4	SOWAHB	105.47065879600218	1.2325138769546655	0.36068845791497905	2.026327155009203e-5	0.009303507861433044
ENSG00000144802.11	NFKBIZ	354.8523901621979	1.1314381804655191	0.33016697007911733	2.254381425417194e-5	0.010085177622885586
ENSG00000171291.9	ZNF439	237.0835132317399	1.4118867180908683	0.4271379693536861	3.239135537241307e-5	0.013455523266249783
ENSG00000102755.13	FLT1	104.51643421143261	2.2085421578625493	0.7990164188297634	3.483060715061779e-5	0.013811127339927922
ENSG00000259209.3	ENSG00000259209	34.42816026498238	-1.0901390256047672	0.3370091017203332	4.375078699391672e-5	0.016962666237397
ENSG00000171223.6	JUNB	496.5380800880715	1.063338645512119	0.3370937794875155	4.777113115626045e-5	0.01811875924528861
